key,counts,addr_ucount,ky_ucount,pd_ucount,law_f,law_m,law_v,counts1,spd_avg,spd_max,visb_avg,visb_max,temp_avg,temp_max,prcp_avg,prcp_max
2016 2 18,1168,76,40,145,376,645,147,30,6.637931034482756,9.3,16076.965517241379,16093.0,1.4965517241379307,3.9,0.0,0.0
2016 8 22,1324,77,40,133,420,715,189,33,7.437500000000001,10.3,16069.75,16093.0,24.140625000000004,27.2,0.32999999999999996,6.6
2016 10 23,1218,77,39,124,362,659,197,33,8.34375,11.3,16069.75,16093.0,12.165625000000002,17.2,0.4827586206896552,9.4
2014 5 27,1443,77,41,145,426,789,228,33,4.271874999999999,9.8,16069.75,16093.0,23.987500000000008,28.3,0.0,0.0
2015 1 14,1222,76,39,141,404,657,161,35,5.308823529411762,7.2,16071.117647058823,16093.0,-3.911764705882353,0.6,0.0,0.0
2015 3 13,1336,76,41,136,391,778,167,33,4.349999999999998,7.7,16069.75,16093.0,2.793750000000001,6.1,0.0,0.0
2015 7 5,1375,77,42,128,389,771,215,33,3.8375000000000012,7.7,16019.46875,16093.0,23.353125000000006,26.7,0.03333333333333333,0.3
2015 8 4,1465,77,43,155,443,812,210,36,5.511428571428571,9.8,16071.742857142857,16093.0,26.857142857142858,33.3,0.03793103448275863,0.3
2015 10 29,1358,77,42,145,427,751,180,38,7.989189189189185,11.8,13254.27027027027,16093.0,19.197297297297297,23.3,4.152941176470588,45.5
2016 7 5,1333,77,39,141,402,748,183,43,4.590476190476187,8.8,12246.785714285714,16093.0,24.90952380952381,31.7,2.602777777777778,14.0
2014 2 17,1074,76,37,131,324,606,144,33,6.315624999999998,11.3,16069.75,16093.0,-4.228125,0.0,0.0,0.0
2015 2 4,1211,76,41,147,340,712,159,33,6.000000000000002,10.3,16069.75,16093.0,-0.5718750000000005,3.9,0.0,0.0
2015 7 9,1363,77,42,143,454,731,178,34,2.824242424242424,5.7,16024.515151515152,16093.0,23.769696969696962,26.1,0.8833333333333333,13.5
2014 11 8,1401,76,44,145,431,805,165,33,5.628124999999997,10.3,16069.75,16093.0,6.053125000000001,8.9,0.0,0.0
2015 6 18,1427,77,43,152,442,764,221,47,3.773913043478258,5.1,16006.869565217392,16093.0,19.402173913043473,21.1,0.0,0.0
2014 1 25,1285,76,40,125,373,773,139,40,9.18461538461539,14.4,11970.128205128205,16093.0,-4.130769230769233,-1.7,0.0625,0.5
2014 10 11,1315,76,41,139,409,758,148,40,3.961538461538461,6.7,14084.461538461539,16093.0,13.26923076923077,15.6,0.89375,7.0
2014 12 28,931,76,37,112,308,480,143,33,3.7937499999999984,6.7,15868.59375,16093.0,8.337499999999999,12.2,0.12592592592592594,1.0
2016 3 11,1451,76,42,151,469,768,214,35,4.835294117647058,9.8,15782.058823529413,16093.0,16.16470588235294,20.6,0.05172413793103448,0.5
2016 4 7,1329,76,39,149,412,758,159,40,8.746153846153847,14.4,14035.410256410256,16093.0,10.917948717948715,14.0,0.146875,1.5
2016 5 1,1237,76,37,137,370,691,176,40,3.8358974358974343,5.7,12331.28205128205,16093.0,9.220512820512822,10.0,0.4375,4.0
2015 3 14,1279,76,42,140,410,721,148,47,3.849999999999998,9.3,8098.391304347826,16093.0,6.515217391304348,9.4,1.8097560975609757,20.0
2015 10 30,1415,76,43,151,483,761,171,33,6.318749999999996,9.3,16069.75,16093.0,14.115624999999996,17.2,0.06,1.5
2016 11 14,1147,77,34,126,373,603,171,32,3.819354838709675,5.1,16072.0,16093.0,10.416129032258066,14.4,0.0,0.0
2016 12 27,1111,76,36,130,345,604,162,44,5.799999999999998,9.3,12036.302325581395,16093.0,11.739534883720932,16.7,0.0,0.0
2014 6 4,1477,77,42,138,418,815,244,39,3.228947368421051,5.7,15904.052631578947,16093.0,20.194736842105268,26.1,0.0,0.0
2014 8 17,1415,77,41,131,431,795,189,33,4.821874999999998,7.7,16069.75,16093.0,23.746875000000003,28.3,0.0,0.0
2014 12 9,1052,76,41,134,360,553,139,47,10.137777777777778,16.5,9524.733333333334,16093.0,5.004444444444443,8.3,5.107692307692307,40.0
2015 8 25,1419,76,40,150,480,751,188,33,4.609374999999999,8.2,16069.75,16093.0,26.296874999999993,29.4,0.023076923076923075,0.3
2015 11 1,1608,77,40,143,506,883,219,33,5.165624999999999,7.7,16069.75,16093.0,14.368750000000002,17.2,0.0,0.0
2016 1 8,1408,76,41,151,432,798,178,37,3.4833333333333316,5.7,16072.333333333334,16093.0,4.644444444444443,8.0,0.0,0.0
2016 6 9,1318,77,39,141,392,749,177,33,8.787500000000005,13.4,16069.75,16093.0,17.706250000000004,22.8,1.5407407407407407,16.8
2014 4 28,1241,77,41,141,403,679,159,34,4.6545454545454525,6.7,16070.454545454546,16093.0,12.251515151515154,18.3,0.0,0.0
2015 4 25,1326,77,42,139,404,778,144,33,6.440624999999996,12.9,16069.75,16093.0,7.943750000000001,14.4,0.0,0.0
2015 8 1,1749,77,42,144,560,998,191,33,5.487500000000001,9.8,16069.75,16093.0,27.690625000000008,32.2,0.0,0.0
2015 10 31,1487,76,43,145,526,792,169,33,3.4999999999999973,7.7,16069.75,16093.0,9.349999999999998,12.2,0.0,0.0
2016 2 25,1237,76,39,134,389,670,178,43,11.142857142857144,19.0,8659.47619047619,16093.0,10.088095238095239,14.0,1.3142857142857138,26.7
2016 4 4,1124,76,39,134,346,588,190,36,4.259999999999998,8.2,13000.057142857142,16093.0,5.38857142857143,9.4,0.546875,3.0
2016 8 30,1354,77,39,146,403,768,183,33,4.149999999999998,6.2,16069.75,16093.0,25.040625000000002,28.9,0.0,0.0
2016 12 29,969,76,40,122,288,563,118,40,4.574358974358974,9.8,13429.871794871795,16093.0,4.756410256410256,8.3,0.7114285714285714,6.0
2014 4 29,1238,77,39,135,352,735,151,34,7.73636363636364,12.9,16070.454545454546,16093.0,9.103030303030307,10.6,0.028571428571428574,0.8
2014 5 17,1439,77,41,149,415,865,159,38,5.278378378378374,11.8,13293.54054054054,16093.0,16.635135135135137,20.6,3.9545454545454546,32.0
2014 6 23,1283,77,43,140,399,694,190,33,3.253125000000001,7.2,16069.75,16093.0,21.718749999999996,26.7,0.0,0.0
2014 9 5,1578,77,44,151,491,866,221,38,4.1810810810810795,7.2,16072.891891891892,16093.0,24.908108108108102,28.9,0.0,0.0
2014 10 17,1678,76,46,159,541,934,203,34,5.1999999999999975,7.7,16070.454545454546,16093.0,18.1060606060606,22.2,0.7807692307692308,19.8
2015 8 10,1372,77,42,139,424,756,192,33,3.7625,7.7,16069.75,16093.0,23.784375000000004,26.7,0.0,0.0
2016 5 14,1447,76,42,145,425,843,179,38,4.470270270270271,11.3,13765.108108108108,16093.0,17.429729729729736,21.1,0.6064516129032258,6.4
2015 12 22,1299,76,40,143,425,722,152,42,3.912195121951218,7.2,11771.439024390244,16093.0,12.758536585365855,15.0,0.3514285714285714,4.0
2014 3 5,1371,76,45,142,377,839,155,33,2.5,7.2,16069.75,16093.0,-0.4000000000000005,4.4,0.0,0.0
2014 9 3,1471,76,42,144,467,822,182,33,5.390624999999998,9.8,16069.75,16093.0,26.806249999999995,30.6,0.0,0.0
2016 11 10,1205,77,35,132,386,651,168,35,6.223529411764702,11.3,16012.29411764706,16093.0,10.117647058823527,13.9,0.03333333333333333,0.3
2014 10 3,1472,77,44,159,482,805,185,35,2.873529411764706,5.7,16073.85294117647,16093.0,16.620588235294115,19.4,0.0,0.0
2015 4 18,1470,77,40,138,426,891,153,33,3.490625,10.3,16069.75,16093.0,16.365625,21.7,0.10769230769230768,2.8
2016 1 27,1239,77,40,136,365,688,186,33,5.190625,9.3,16069.75,16093.0,5.943749999999996,7.2,0.0,0.0
2016 7 28,1354,77,42,150,417,752,185,35,3.505882352941177,7.2,14316.235294117647,16093.0,26.591176470588234,30.6,0.0,0.0
2016 8 25,1431,77,40,148,499,763,169,33,6.871875000000001,9.8,16069.75,16093.0,24.175000000000008,27.2,0.0,0.0
2014 3 22,1508,77,42,139,413,920,175,33,5.3625,11.8,16069.75,16093.0,8.918750000000001,18.3,0.0,0.0
2014 5 22,1385,76,40,157,412,785,188,41,3.3249999999999984,5.7,12617.975,16093.0,15.5375,18.9,0.6405405405405405,7.0
2016 8 28,1412,77,41,132,473,750,189,33,2.403125,6.2,16069.75,16093.0,25.659375000000004,28.3,0.0,0.0
2016 10 27,1184,76,39,136,398,620,166,36,5.308571428571428,9.3,14803.114285714286,16093.0,8.088571428571425,14.4,0.5687500000000001,3.3
2016 11 16,1242,77,38,134,406,655,181,36,5.405714285714284,6.7,16071.742857142857,16093.0,11.208571428571434,16.1,2.0037037037037035,31.2
2016 12 1,1350,76,39,143,422,734,194,42,6.714634146341464,11.8,8919.609756097561,16093.0,12.695121951219518,13.9,0.7432432432432433,12.2
2014 8 12,1387,76,40,145,412,790,185,34,5.815151515151515,9.8,16070.454545454546,16093.0,24.11818181818182,26.7,0.011111111111111112,0.3
2015 9 2,1431,77,43,156,425,805,201,34,3.4545454545454555,7.7,13976.39393939394,16093.0,25.396969696969695,29.4,0.0,0.0
2015 10 20,1401,76,42,150,460,759,182,33,7.996874999999999,10.3,16069.75,16093.0,13.4125,21.1,0.0,0.0
2016 5 27,1409,77,36,127,411,827,171,33,3.925,11.3,15755.84375,16093.0,20.643750000000008,23.9,0.0,0.0
2016 6 6,1362,76,40,145,409,758,195,38,5.316216216216213,8.2,15405.324324324325,16093.0,22.38918918918919,28.3,1.6724137931034482,17.0
2014 7 31,1484,77,40,144,455,814,215,33,5.25,8.8,16069.75,16093.0,23.181250000000006,27.2,0.0,0.0
2015 2 28,1171,76,42,132,361,673,137,33,4.068749999999997,6.7,16069.75,16093.0,-4.934375000000001,-1.1,0.0,0.0
2015 5 13,1473,76,41,144,426,847,200,33,7.762499999999999,11.3,16069.75,16093.0,19.20625,27.2,0.012,0.3
2015 12 8,1254,76,36,140,429,659,166,39,4.418421052631578,7.7,16073.421052631578,16093.0,7.763157894736839,10.6,0.0,0.0
2016 6 15,1468,76,41,138,427,811,230,33,4.393750000000001,9.8,16069.75,16093.0,22.921874999999996,27.8,0.0,0.0
2014 3 11,1309,77,42,143,362,777,170,33,4.578124999999999,7.2,16019.46875,16093.0,9.659375,17.8,0.0,0.0
2015 9 21,1297,76,36,138,432,672,193,33,5.321874999999998,8.2,16069.75,16093.0,18.709375,21.7,0.0,0.0
2016 11 30,1236,77,36,136,383,680,173,45,4.0795454545454515,8.2,8409.045454545454,16093.0,13.370454545454539,15.6,3.1973684210526314,36.1
2016 12 26,914,76,37,116,281,505,128,36,4.254285714285712,7.2,15933.828571428572,16093.0,4.225714285714286,9.4,0.0,0.0
2014 4 22,1360,77,38,144,400,797,163,33,3.7656250000000004,10.3,16069.75,16093.0,11.025,16.1,0.0,0.0
2015 7 21,1431,77,43,153,447,786,198,33,3.749999999999999,6.7,16069.75,16093.0,28.840625000000003,31.1,0.0,0.0
2015 11 27,1286,77,37,140,430,711,145,34,2.312121212121212,5.1,14438.848484848484,16093.0,12.112121212121211,16.7,0.0,0.0
2016 3 6,1193,76,41,132,349,684,160,33,3.106249999999999,5.1,16069.75,16093.0,2.76875,7.2,0.0,0.0
2016 4 16,1377,77,41,148,443,751,183,34,4.054545454545454,6.7,16070.454545454546,16093.0,10.336363636363638,18.3,0.0,0.0
2014 8 8,1535,76,42,148,458,910,167,33,3.453124999999999,8.2,16069.75,16093.0,23.453124999999993,28.3,0.0,0.0
2014 11 27,825,76,36,120,266,445,114,40,5.348717948717946,10.3,14899.74358974359,16093.0,2.9666666666666655,3.9,1.1567567567567567,25.4
2015 2 16,966,76,38,122,276,543,147,33,8.918750000000003,12.9,16069.75,16093.0,-11.396875000000005,-5.6,0.012,0.3
2015 4 13,1225,77,42,131,386,665,174,33,5.165625000000001,11.8,16069.75,16093.0,10.73125,16.1,0.0,0.0
2016 3 2,1248,76,39,133,382,672,194,36,9.965714285714288,14.9,15377.142857142857,16093.0,8.30857142857143,12.0,0.2774193548387097,4.0
2016 4 6,1328,77,43,147,395,769,164,33,5.403125000000001,13.4,16069.75,16093.0,3.0187500000000007,7.2,0.0,0.0
2016 4 19,1275,76,38,142,403,705,167,33,5.490624999999999,10.8,16069.75,16093.0,17.13125,22.2,0.0,0.0
2016 12 2,1270,76,41,141,407,714,149,33,7.874999999999998,10.8,16069.75,16093.0,8.090624999999998,11.1,0.032,0.8
2016 12 16,1099,76,38,130,335,585,179,33,7.165624999999994,12.4,16069.75,16093.0,-5.2656250000000036,-2.2,0.0,0.0
2016 10 25,1196,77,40,145,396,627,173,33,7.562500000000002,11.3,16069.75,16093.0,10.2875,12.2,0.0,0.0
